molecule_chembl_id,units,smiles,IC50_norm,pIC50,bioactivity_class
CHEMBL2178200,nM,COc1ccc(-c2noc(C)c2C(=O)/N=C(\N)NCc2cc(Cl)cc(Cl)c2)cc1,3900.0,5.4089353929735005,Intermediate
CHEMBL4798846,nM,Cc1ccc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)cc1,3920.0,5.406713932979542,Intermediate
CHEMBL5902061,nM,Nc1nc(Nc2ccc(OCCN3CCCC3)cc2)nn1-c1ccc(Cl)cn1,3940.0,5.404503778174426,Intermediate
CHEMBL5955979,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnn(C)c3)cs2)CO1,3940.0,5.404503778174426,Intermediate
CHEMBL3414704,nM,COC[C@@H]1CSC(N)=N[C@]1(C)c1ccc(F)cc1F,3940.0,5.404503778174426,Intermediate
CHEMBL3960944,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cnn(C)c3)cs2)CO1,3940.0,5.404503778174426,Intermediate
CHEMBL499686,nM,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,3999.0,5.398048595866479,Intermediate
CHEMBL453705,nM,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](COc2cc(F)cc(F)c2)[C@@H](O)CC(=O)NCc2ccc(C(=O)O)cc2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,4000.0,5.3979400086720375,Intermediate
CHEMBL297913,nM,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,4000.0,5.3979400086720375,Intermediate
CHEMBL2380452,nM,C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@@H]2CCCCN21,4000.0,5.3979400086720375,Intermediate
CHEMBL2058778,nM,Cc1ccc(OCC(=O)N[C@H]2c3cc(NC(=O)COc4ccc(C#N)cc4C)ccc3C[C@H]2O)cc1,4000.0,5.3979400086720375,Intermediate
CHEMBL300657,nM,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1cccc(C(=O)O)c1)C(C)C,4000.0,5.3979400086720375,Intermediate
CHEMBL3653436,nM,Cc1nc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)c(C)o1,4000.0,5.3979400086720375,Intermediate
CHEMBL2181984,nM,O=C(OC1CCS(=O)(=O)c2ccc(Br)cc21)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12,4000.0,5.3979400086720375,Intermediate
CHEMBL2180035,nM,COc1cccc(-c2cccc(C3(C4CCOCC4)N=C(C)C(N)=N3)c2)c1,4000.0,5.3979400086720375,Intermediate
CHEMBL1163776,nM,Cc1ccc(NC(=O)c2cccc(NC(=O)C[n+]3cccc(C(=O)NCCc4ccccc4)c3)c2)cc1.[Cl-],4000.0,5.3979400086720375,Intermediate
CHEMBL1209418,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3COCCO3)c2)CC1,4000.0,5.3979400086720375,Intermediate
CHEMBL4852055,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(C)cc1,4000.0,5.3979400086720375,Intermediate
CHEMBL1934291,nM,O=C([C@@H]1CNC[C@]12CCCc1ccccc12)N1CCC(c2ccccc2)CC1,4000.0,5.3979400086720375,Intermediate
CHEMBL556529,nM,COC(=O)c1ccc(NC(=O)[C@@H](NC(=O)CCC(O)(Cc2ccccc2)C(=O)Nc2cc(C(=O)N[C@H](C)c3ccc(F)cc3)cc(N(C)S(C)(=O)=O)c2)C(C)C)cc1,4000.0,5.3979400086720375,Intermediate
CHEMBL3642622,nM,CC1(c2cccc(OCCCc3ccc(Cl)cc3)c2)CCSC(N)=N1,4000.0,5.3979400086720375,Intermediate
CHEMBL3672430,nM,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)cc(OC)c1OC,4000.0,5.3979400086720375,Intermediate
CHEMBL1934286,nM,CS(=O)(=O)c1ccc(-c2ccccc2[C@@H]2CNC[C@H]2C(=O)N2CCOC[C@@H]2c2ccccc2)cc1,4000.0,5.3979400086720375,Intermediate
CHEMBL297910,nM,CC(C)CC(NC(=O)C(O)c1cccc2ccccc12)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,4000.0,5.3979400086720375,Intermediate
CHEMBL3907442,nM,COc1cccc(-c2cccc(C3(C4CC4)NC(=N)N(C4CCOCC4)C3=O)c2)c1,4000.0,5.3979400086720375,Intermediate
CHEMBL5829243,nM,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc4nccnc4cn3)ccc2F)CS1(=O)=O,4000.0,5.3979400086720375,Intermediate
CHEMBL5807126,nM,Cc1cc(C2(c3cccc(F)c3)N=C(N)N(C)C2=O)ccc1OC(C)F,4000.0,5.3979400086720375,Intermediate
CHEMBL2403764,nM,NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,4000.0,5.3979400086720375,Intermediate
CHEMBL1088215,nM,CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(C)=O,4000.0,5.3979400086720375,Intermediate
CHEMBL2437436,nM,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(CCc3ccccc3)c2)N=C1N.O=C(O)C(F)(F)F,4000.0,5.3979400086720375,Intermediate
CHEMBL1258234,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ccc(C(C)C)s2)CCCCC1,4010.0,5.396855627379818,Intermediate
CHEMBL4861574,nM,Cc1ccc(CNC(=O)C(CCN)N(C)CCC=C2c3ccccc3CCc3ccccc32)cc1,4030.0,5.39469495385889,Intermediate
CHEMBL6015975,nM,C[C@@]1(c2cc(Br)ccc2F)CS(=O)(=O)C2(CCC2)C(N)=N1,4050.0,5.392544976785332,Intermediate
CHEMBL3912456,nM,COC(=O)c1ccnc(Oc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c1,4070.0,5.39040559077478,Intermediate
CHEMBL3688740,nM,C#CCOc1cnc(C(=O)Nc2cc(F)c(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,4070.0,5.39040559077478,Intermediate
CHEMBL3938356,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(Cc2ccnnc2)C1=O,4079.5,5.389393062534539,Intermediate
CHEMBL5752681,nM,C[C@@]1(c2cc(Br)ccc2F)CS(=O)(=O)[C@]2(C[C@@H](F)C2)C(N)=N1,4090.0,5.388276691992658,Intermediate
CHEMBL2177479,nM,CC(C)Oc1cccc(CN2CC[C@@]3(C[C@@H]2C)CN(c2nccs2)S(=O)(=O)N3c2cccc(F)c2)c1,4100.0,5.3872161432802645,Intermediate
CHEMBL4218591,nM,O=S(=O)(c1ccccc1)N(CC(O)Cn1c2ccccc2c2ccccc21)C1CCCCC1,4100.0,5.3872161432802645,Intermediate
CHEMBL254626,nM,Cc1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(I)c2)c1,4100.0,5.3872161432802645,Intermediate
CHEMBL2314779,nM,O=C(N[C@H](C(=O)Nc1cc(C(CO)NCc2ccccc2)ccc1C(=O)c1ccccc1)c1ccccc1)OCc1ccccc1,4100.0,5.3872161432802645,Intermediate
CHEMBL252547,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)c2ccccc2)c1,4131.0,5.383944805023414,Intermediate
CHEMBL377324,nM,COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,4180.0,5.3788237182249645,Intermediate
CHEMBL3688720,nM,NC1=N[C@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)[C@@H]2C[C@@H]2O1,4185.0,5.378304537670721,Intermediate
CHEMBL4127672,nM,COc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4ccccc4)c[nH]3)[nH]c(=O)c2C#N)c1,4200.0,5.376750709602099,Intermediate
CHEMBL2314780,nM,O=C(N[C@@H](C(=O)Nc1cc(C(CO)NCc2ccccc2)ccc1C(=O)c1ccccc1)c1ccccc1)OCc1ccccc1,4200.0,5.376750709602099,Intermediate
CHEMBL220428,nM,Nc1ncccc1NCc1cc(-c2ccc3cc[nH]c3c2)ccc1OCc1ccccn1,4200.0,5.376750709602099,Intermediate
CHEMBL1084154,nM,CC(=O)NC(C)(C)[C@H]1CCC[C@@H](C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CNCc2cccc(C(C)C)c2)C1,4200.0,5.376750709602099,Intermediate
CHEMBL1760867,nM,O=S1(=O)C[C@@H](Cc2ccc(O)c(Br)c2)[C@H](O)[C@@H](NCc2cc(Cl)cc(Cl)c2)C1,4200.0,5.376750709602099,Intermediate
CHEMBL144630,nM,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4O)c3o2)cc1,4210.0,5.375717904164332,Intermediate
CHEMBL2443373,nM,CC1=C(C(=O)Nc2nc(C)cs2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)Nc2nc(C)cs2)=C(C)N1,4210.0,5.375717904164332,Intermediate
CHEMBL3980458,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(N)N(CC(C)(C)O)C1=O,4226.0,5.374070507283705,Intermediate
CHEMBL1099025,nM,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)c1ccc(Cl)cc1Cl,4240.0,5.372634143407268,Intermediate
CHEMBL3287409,nM,COc1cc2oc3c(c(=O)c2c(O)c1C)-c1ccc(O)cc1OC3O,4240.0,5.372634143407268,Intermediate
CHEMBL5899655,nM,Nc1nc(Nc2ccc(OCCN3CCCC3)c(Cl)c2)nn1-c1nc2ccccc2s1,4240.0,5.372634143407268,Intermediate
CHEMBL5926164,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ccnn3C3CC3)cs2)CO1,4240.0,5.372634143407268,Intermediate
CHEMBL3945804,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccnn3C3CC3)cs2)CO1,4240.0,5.372634143407268,Intermediate
CHEMBL3657454,nM,CC1=NC2(CCOc3ccc(-c4cccc(F)c4F)cc32)N=C1N,4250.0,5.371611069949688,Intermediate
CHEMBL2443380,nM,CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2ccccc2[N+](=O)[O-])C(C(=O)Nc2nc3ccccc3s2)=C(C)N1,4270.0,5.369572124974976,Intermediate
CHEMBL2177331,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cc(Cl)ccc3F)ccc1O2,4290.0,5.367542707815275,Intermediate
CHEMBL2180019,nM,CC1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,4300.0,5.366531544420413,Intermediate
CHEMBL4285991,nM,c1cc(CN2CCCCC2)cc(-c2ccc(NCCCN3CCCCC3)c(OCCN3CCCCC3)c2)c1,4300.0,5.366531544420413,Intermediate
CHEMBL1760864,nM,CC(C)c1ccnc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(O)c(Br)c3)[C@@H]2O)c1,4300.0,5.366531544420413,Intermediate
CHEMBL2058874,nM,OC(CCn1c2ccccc2c2ccccc21)CSc1ccc2ccccc2c1,4310.0,5.3655227298392685,Intermediate
CHEMBL1258575,nM,C#Cc1csc(C2(NC[C@@H](O)[C@H](Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,4316.0,5.364918563989127,Intermediate
CHEMBL3973282,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21CN(CC(F)(F)F)C(N)=N1,4327.0,5.363813104801276,Intermediate
CHEMBL1087742,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CN(S(=O)(=O)c2cccc(C)c2)CCN1,4350.0,5.361510743045363,Intermediate
CHEMBL4763376,nM,Cc1cccc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)c1,4370.0,5.359518563029578,Intermediate
CHEMBL4796307,nM,C(=N\C1CCN(Cc2ccccc2)C1)\c1ccccc1,4381.0,5.3584267468218245,Intermediate
CHEMBL4849016,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNC1CCCCC1,4400.0,5.356547323513812,Intermediate
CHEMBL3703309,nM,Cc1ncncc1-c1ccc2c(c1)C1(COC(N)=N1)C1(COC1)C1(CCC1)O2,4400.0,5.356547323513812,Intermediate
CHEMBL261063,nM,CC(C)=CCC/C(=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O)C(=O)O,4400.0,5.356547323513812,Intermediate
CHEMBL4174503,nM,Oc1ccc(/C=N/CCn2ccc3ccccc32)c(O)c1,4400.0,5.356547323513812,Intermediate
CHEMBL2011995,nM,CN1C(=N)NC(c2cccnc2)(c2cccc(-c3cccc(Cl)c3)c2)C1=O,4400.0,5.356547323513812,Intermediate
CHEMBL1645528,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)O,4400.0,5.356547323513812,Intermediate
CHEMBL4780232,nM,Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)c(O)c1,4426.0,5.353988590408761,Intermediate
CHEMBL563114,nM,CCn1cc2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCC(F)(F)C(F)(F)F)cc31)N(C)S(=O)(=O)CC2,4427.0,5.353890478021152,Intermediate
CHEMBL1258686,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)(C)C)no2)CCCCC1,4457.0,5.350957365913823,Intermediate
CHEMBL3400758,nM,COC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,4460.0,5.350665141287858,Intermediate
CHEMBL85378,nM,CC(C)[C@H](O)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,4490.0,5.347753658996677,Intermediate
CHEMBL126142,nM,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,4500.0,5.346787486224656,Intermediate
CHEMBL3955419,nM,CC1(c2cccc(C=CC(=O)Nc3ccc(Cl)cc3)c2)CCSC(=N)N1,4500.0,5.346787486224656,Intermediate
CHEMBL4164046,nM,C[C@]1(c2cc(NC(=O)c3cnc(NCC(F)(F)F)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,4500.0,5.346787486224656,Intermediate
CHEMBL583912,nM,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,4500.0,5.346787486224656,Intermediate
CHEMBL3642615,nM,CC1(c2cccc(/C=C/C(=O)Nc3ccc(Cl)cc3)c2)CCSC(N)=N1,4500.0,5.346787486224656,Intermediate
CHEMBL3951352,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(N)N(C)C1=O,4509.3,5.345890870479527,Intermediate
CHEMBL2177322,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(C)c3)ccc1O2,4540.0,5.342944147142896,Intermediate
CHEMBL6012387,nM,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3ncnn3C)cs2)CO1,4560.0,5.341035157335565,Intermediate
CHEMBL5955184,nM,Nc1nc(Nc2ccc(OCCN3CCCCC3)cc2)nn1-c1ccccc1F,4560.0,5.341035157335565,Intermediate
CHEMBL3922557,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ncnn3C)cs2)CO1,4560.0,5.341035157335565,Intermediate
CHEMBL1788375,nM,Br.CS(=O)(=O)N(c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c1)c1ccccn1,4570.0,5.34008379993015,Intermediate
CHEMBL4755117,nM,Oc1ccc(/C=N\C2CCN(Cc3ccccc3)C2)cc1,4584.0,5.338755391040666,Intermediate
CHEMBL3642635,nM,COCc1cc(NC(=O)c2ccc(C(F)(F)F)cc2)cc(C2(C)CCSC(N)=N2)c1,4586.0,5.33856594960608,Intermediate
CHEMBL2169933,nM,COc1cccc(-c2cccc([C@@H]3C[C@@H]3c3cc(=O)n(C)c(N)n3)c2)c1,4600.0,5.337242168318426,Intermediate
CHEMBL4876288,nM,CC(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)c1,4600.0,5.337242168318426,Intermediate
CHEMBL541485,nM,C[C@@H](NC(=O)c1cc(NC(=O)CC[C@@](O)(Cc2ccccc2)C(=O)N[C@H]2c3ccccc3C[C@H]2O)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,4600.0,5.337242168318426,Intermediate
CHEMBL4127062,nM,CCOc1cccc(-c2nc(SC(C(N)=O)c3nc(-c4ccccc4)c[nH]3)[nH]c(=O)c2C#N)c1,4600.0,5.337242168318426,Intermediate
CHEMBL399423,nM,Cc1cccc(-c2ccc(-c3ccccc3)n2CC(=O)NC(=N)N)c1,4600.0,5.337242168318426,Intermediate
CHEMBL522878,nM,O=C1N=C(NC2CCCCC2)C2(CCN(Cc3cccc(-c4ccccc4)c3)CC2)N1c1cccc(F)c1,4600.0,5.337242168318426,Intermediate
CHEMBL2011987,nM,CC(C)C1(c2cccc(-c3cccc(Cl)c3)c2)NC(=N)N(C)C1=O,4600.0,5.337242168318426,Intermediate
CHEMBL201940,nM,CN(c1cc(Cc2ccccc2)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1)S(C)(=O)=O,4630.0,5.334419008982047,Intermediate
CHEMBL4800161,nM,COc1cc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)cc(OC)c1OC,4640.0,5.333482019445119,Intermediate
CHEMBL312956,nM,CC(C)[C@H](O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C)C(C)C,4640.0,5.333482019445119,Intermediate
CHEMBL4756828,nM,O=C(N/N=C/c1ccc(O)cc1O)N1CCN(c2ccccn2)CC1,4640.0,5.333482019445119,Intermediate
CHEMBL2440151,nM,CC1=C(C(=O)Nc2nc(C)cs2)C(c2ccccc2[N+](=O)[O-])C(C(=O)Nc2nc(C)cs2)=C(C)N1,4660.0,5.33161408331,Intermediate
CHEMBL1086716,nM,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccc2ccccc12,4670.0,5.330683119433887,Intermediate
CHEMBL5973953,nM,CC1(C)C(N)=N[C@](C)(c2cc(C(=O)Nc3ccc(Cl)cc3)ccc2F)CS1(=O)=O,4680.0,5.329754146925875,Intermediate
CHEMBL4793006,nM,O=C(N/N=C/c1ccc(O)cc1)N1CCN(c2ccccn2)CC1,4680.0,5.329754146925875,Intermediate
CHEMBL5849849,nM,CC#Cc1cncc(-c2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c1,4685.0,5.329290404776203,Intermediate
CHEMBL3653344,nM,Cc1cnc(C(=O)Nc2cccc(C3(C)COCC(N)=N3)c2)cn1,4700.0,5.327902142064282,Intermediate
CHEMBL1276932,nM,O=S(=O)(c1ccc(Cl)c(Cl)c1)N(CC1CC1)C[C@@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,4700.0,5.327902142064282,Intermediate
CHEMBL3086246,nM,CC(C)(C)OC(=O)N(Cc1ccccc1)C[C@@H](O)c1cccc(NC(=O)[C@H](NC(=O)OCc2ccccc2)c2ccccc2)c1,4700.0,5.327902142064282,Intermediate
CHEMBL3688679,nM,NC1=N[C@@](c2cc(NC(=O)CC(F)(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,4700.0,5.327902142064282,Intermediate
CHEMBL1909684,nM,O=C(c1ccc(Cl)cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)c1ccccc1,4700.0,5.327902142064282,Intermediate
CHEMBL566809,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C)c2)CCNCC1,4700.0,5.327902142064282,Intermediate
CHEMBL3656183,nM,CN1OC2(CC3(CCOCC3)c3ccc(-c4cccc(C#N)c4)cc32)N=C1N,4702.2,5.327698902848434,Intermediate
CHEMBL2408761,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CCCc2ccc(Cc3ccccc3)cc21,4705.0,5.327440372236724,Intermediate
CHEMBL1092147,nM,C[C@@H](NC(=O)c1cc(-c2n[nH]c([C@](C)(N)Cc3ccccc3)n2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,4740.0,5.324221658325914,Intermediate
CHEMBL3894989,nM,C[C@@]1(c2cc(Nc3cccc4cc(OCCF)cnc34)ccc2F)COCC(N)=N1,4770.0,5.321481620959887,Intermediate
CHEMBL498456,nM,COC1Oc2cc(O)ccc2-c2c1oc1cc(O)c(C)c(O)c1c2=O,4770.0,5.321481620959887,Intermediate
CHEMBL3688705,nM,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,4780.0,5.320572103387882,Intermediate
CHEMBL1909699,nM,O=C(c1ccccc1)N(CCc1ccccc1)CC(O)Cn1c2ccccc2c2ccccc21,4800.0,5.318758762624412,Intermediate
CHEMBL5769853,nM,COc1cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccn1,4800.0,5.318758762624412,Intermediate
CHEMBL1080086,nM,O=C(CN1C(=O)/C(=N\NC(=O)c2cc([N+](=O)[O-])ccc2O)c2ccccc21)NC1CCCCC1,4800.0,5.318758762624412,Intermediate
CHEMBL2011985,nM,CN1C(=N)NC(C)(c2cccc(-c3cccc(Cl)c3)c2)C1=O,4800.0,5.318758762624412,Intermediate
CHEMBL3640248,nM,CC1(c2cccc(/N=C(\NO)c3ncc(Cl)cc3Cl)c2)CCSC(N)=N1,4850.0,5.314258261397736,Intermediate
CHEMBL3672717,nM,CC1=NC2(N=C1N)c1cc(Br)ccc1CCC21CC1,4870.0,5.3124710387853655,Intermediate
CHEMBL4852705,nM,CN(CCC=C1c2ccccc2CCc2ccccc21)C(CCN)C(=O)NCc1ccc(F)cc1,4880.0,5.311580177997289,Intermediate
CHEMBL2177324,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccccc3Cl)ccc1O2,4880.0,5.311580177997289,Intermediate
CHEMBL2349466,nM,CC1(C)Cc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C1,4892.0,5.310513551635752,Intermediate
CHEMBL2011496,nM,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl,4900.0,5.309803919971486,Intermediate
CHEMBL1257774,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ncc(C(C)(C)C)o2)CC1,4900.0,5.309803919971486,Intermediate
CHEMBL4873667,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(C)c(C(=O)O)c1,4900.0,5.309803919971486,Intermediate
CHEMBL2314791,nM,CC(C)(C)OC(=O)N1CCN(CC(O)c2ccc(C(=O)c3ccccc3)c(NC(=O)[C@H](NC(=O)OCc3ccccc3)c3ccccc3)c2)CC1,4900.0,5.309803919971486,Intermediate
CHEMBL3650835,nM,NC1=NC2(c3cc(-c4cncnc4)ccc3OCC23CC3)C(F)(F)CO1,4910.0,5.308918507877031,Intermediate
CHEMBL370185,nM,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccncc1,4925.0,5.30759376516637,Intermediate
CHEMBL2059601,nM,OC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,4930.0,5.30715308072277,Intermediate
CHEMBL3650838,nM,NC1=NC2(CO1)c1cc(-c3cncc4ccccc34)ccc1OC1(CCC1)C21COC1,4950.0,5.305394801066431,Intermediate
CHEMBL3642603,nM,CCOC(=O)/C=C/c1cccc(C2(C)CCSC(N)=N2)c1,5000.0,5.301029995663981,Intermediate
CHEMBL51188,nM,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)NCc1cccc(OCC(=O)O)c1)C(C)C,5000.0,5.301029995663981,Intermediate
CHEMBL89118,nM,CSCC[C@H](NC(=O)[C@@H](NC(C)=O)C(C)C)C(=O)N[C@@H](CC1CCCCC1)C(O)CC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,5000.0,5.301029995663981,Intermediate
CHEMBL1165583,nM,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCNCC3)c(=O)oc12,5000.0,5.301029995663981,Intermediate
CHEMBL206557,nM,COc1cccc2cc(C(=O)Nc3cc(Br)ccc3N3CCNCC3)c(=O)oc12.O=C(O)C(F)(F)F,5000.0,5.301029995663981,Intermediate
CHEMBL3949846,nM,CCOC(=O)C=Cc1cccc(C2(C)CCSC(=N)N2)c1,5000.0,5.301029995663981,Intermediate
CHEMBL3659647,nM,COc1ccc(C(Cc2ccc(C(F)(F)F)cc2)c2[nH]c(N)nc2C(O)c2ccccc2)cc1,5000.0,5.301029995663981,Intermediate
CHEMBL568968,nM,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(C)(CC3CCCCC3)C2=O)cc1,5000.0,5.301029995663981,Intermediate
CHEMBL4279857,nM,CN(C)Cc1ccn(-c2ccc(NCCCN3CCCCC3)c(OCCN3CCCCC3)c2)c1,5000.0,5.301029995663981,Intermediate
