molecule_chembl_id,units,smiles,IC50_norm,pIC50,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3650825,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc2c(c1)C1(COC(N)=N1)C1(CC1)CO2,349.0,6.45717457304082,Intermediate,398.8500000000003,3.0085200000000007,2.0,6.0
CHEMBL3958106,nM,C[C@@]1(c2cc(NCC(F)(F)F)ccc2F)COCC(N)=N1,350.0,6.455931955649724,Intermediate,305.27500000000003,2.4025,2.0,4.0
CHEMBL568942,nM,CCCCNC(=O)NCc1ccc(CN2C(=N)NC(CCC3CCCCC3)(CC3CCCCC3)C2=O)cc1,350.0,6.455931955649724,Intermediate,523.7660000000006,6.222170000000006,4.0,3.0
CHEMBL33724,nM,CC(C)[C@H](O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,350.0,6.455931955649724,Intermediate,613.7560000000002,0.4472000000000056,7.0,8.0
CHEMBL142715,nM,c1ccc(-c2ccc(COc3ccc4c(c3)CCC(CCN3CCCCC3)C4)cc2)cc1,350.0,6.455931955649724,Intermediate,425.6160000000003,6.913500000000007,0.0,2.0
CHEMBL394850,nM,CCCN(CC1CC1)c1cc(C(=O)N[C@H](CO)Cc2cc(F)cc(F)c2)cc(N(C)S(=O)(=O)C(C)C)n1,350.0,6.455931955649724,Intermediate,538.6610000000002,3.4940000000000024,2.0,6.0
CHEMBL583688,nM,CC(=O)N[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,350.0,6.455931955649724,Intermediate,530.6600000000002,3.001100000000001,5.0,5.0
CHEMBL3707021,nM,COc1ccc2c(c1)CCC2(Cc1ccc(C(F)(F)F)cc1)c1cn(C)c(N)n1,350.0,6.455931955649724,Intermediate,401.4320000000001,4.504700000000003,1.0,4.0
CHEMBL3653376,nM,Cc1cc(Cl)cnc1C(=O)Nc1cccc(C2(C(F)F)COCC(N)=N2)c1,350.0,6.455931955649724,Intermediate,394.80900000000014,3.1435199999999996,2.0,5.0
CHEMBL3914008,nM,Cc1cn2ccnc(Nc3ccc(F)c([C@]4(C(F)F)COCC(N)=N4)c3)c2n1,350.0,6.455931955649724,Intermediate,390.3690000000002,2.7682199999999995,2.0,7.0
CHEMBL4457091,nM,Cn1nccc1[C@@H]1C[C@@](C)(c2ccc(F)cc2F)N=C(N)S1,350.0,6.455931955649724,Intermediate,322.384,3.1064000000000007,1.0,5.0
CHEMBL3703262,nM,NC1=NC2(CO1)c1cc(-c3cnc4[nH]ccc4c3)ccc1OCC21CC1,350.0,6.455931955649724,Intermediate,346.3900000000002,2.942700000000001,2.0,5.0
CHEMBL2177468,nM,C[C@H]1C[C@]2(CCN1Cc1ccc(O)c(Cl)c1)CN(C)S(=O)(=O)N2c1cccc(F)c1,350.0,6.455931955649724,Intermediate,453.96700000000016,3.6046000000000022,1.0,4.0
CHEMBL2047888,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3ccc(N)c(F)c3)[C@@H]2O)c1,350.0,6.455931955649724,Intermediate,434.5770000000001,2.8118,3.0,5.0
CHEMBL3639522,nM,N#Cc1ccc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)nc1,350.0,6.455931955649724,Intermediate,371.34700000000015,2.0533799999999998,2.0,6.0
CHEMBL3653358,nM,CC1(c2cccc(NC(=O)c3cc(Br)co3)c2)COCC(N)=N1,350.0,6.455931955649724,Intermediate,378.22600000000017,2.897000000000001,2.0,5.0
CHEMBL402307,nM,Cc1cccc(CN2C[C@@H](C(=O)N[C@@H](Cc3cc(F)cc(F)c3)[C@H](O)[C@H]3C[C@@H](OCc4ccccc4)CN3)CC2=O)c1,350.0,6.455931955649724,Intermediate,577.6720000000003,3.657420000000002,3.0,5.0
CHEMBL82352,nM,CSCC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,350.0,6.455931955649724,Intermediate,657.878,2.208000000000002,6.0,8.0
CHEMBL1208905,nM,COc1ccc([C@@H]2CC(=O)c3c(cc(OC)c(C)c3O)O2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,350.0,6.455931955649724,Intermediate,582.5610000000003,5.981520000000007,4.0,10.0
CHEMBL3954507,nM,COC1CCC2(CC1)Cc1ccc(Br)cc1C21N=C(N)N(C2CC2)C1=O,350.6,6.455188088242224,Intermediate,418.33500000000026,3.095200000000001,1.0,4.0
CHEMBL3670316,nM,NC1=NC(c2cccc(F)c2)(c2cccc(NC(=O)c3ncc(Cl)cc3Cl)c2)CS1,352.0,6.453457336521868,Intermediate,461.34900000000016,5.084900000000003,2.0,5.0
CHEMBL1258353,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cc(C(C)C)cs2)CCCCC1,352.0,6.453457336521868,Intermediate,464.6220000000003,5.007000000000004,3.0,4.0
CHEMBL3688725,nM,COc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(C)n1,352.5,6.452840878672582,Intermediate,419.84400000000016,2.597520000000001,2.0,7.0
CHEMBL501578,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C,353.0,6.452225294612178,Intermediate,979.1859999999998,0.3483000000000074,7.0,12.0
CHEMBL3910708,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21NC(=O)N(C(C)c2cccnn2)C1=O,353.0,6.452225294612178,Intermediate,485.38200000000023,3.8789000000000025,1.0,5.0
CHEMBL3639874,nM,Cc1cc(OCC#N)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,357.5,6.4467239538629,Intermediate,445.4010000000002,2.8776,2.0,7.0
CHEMBL1916160,nM,CCCC[C@H]1CCN([C@@H](CCc2ccccc2)C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccn3)CN2)C1=O,360.0,6.443697499232712,Intermediate,634.7680000000001,4.597600000000003,3.0,6.0
CHEMBL3265332,nM,NC1=N[C@@]2(CO1)c1cc(-c3cncc(F)c3)ccc1O[C@@H]1COCC[C@H]12,360.0,6.443697499232712,Intermediate,355.36900000000014,2.2254000000000005,1.0,6.0
CHEMBL253865,nM,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(=O)cc(C(=O)N2COC[C@@H]2c2ccccc2)[nH]1,360.0,6.443697499232712,Intermediate,634.6530000000001,2.0668999999999986,5.0,9.0
CHEMBL4106556,nM,C[C@]1(c2nc(NC(=O)c3ncccc3Cl)ccc2F)N=C(N)OCC1(F)F,360.0,6.443697499232712,Intermediate,399.76000000000016,2.7168,2.0,6.0
CHEMBL230190,nM,CCCN(CCC)C(=O)c1cc(CC#N)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)c1,360.0,6.443697499232712,Intermediate,570.7340000000002,4.515280000000003,3.0,6.0
CHEMBL558078,nM,C#CCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,360.0,6.443697499232712,Intermediate,495.6010000000004,1.8506999999999991,3.0,7.0
CHEMBL3746636,nM,CC(C)(C)OC(=O)N1C[C@H](Nc2nc3cc(Cl)ccc3[nH]2)[C@@H](OC(=O)c2cccc(Oc3ccccc3)c2)C1,360.0,6.443697499232712,Intermediate,549.0270000000002,6.265400000000006,2.0,7.0
CHEMBL4114074,nM,C[C@@H](F)COc1cnc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,360.0,6.443697499232712,Intermediate,466.56400000000025,2.604,2.0,10.0
CHEMBL3799339,nM,CCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(C#N)s3)C2)nc(C)c1F,361.0,6.442492798094342,Intermediate,429.48100000000017,1.58407,2.0,8.0
CHEMBL3964867,nM,Cc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)n(C)n1,364.0,6.438898616350944,Intermediate,406.5370000000001,2.1191199999999997,2.0,9.0
